T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17
19226,26938,30767,53849,11541,57678,42308,34623,42335,19253,,,49993,38452,,,
50263,34952,55226,65152,4963,20063,60189,14889,64941,55015,,,40126,35163,,,
22283,7430,46052,28227,23769,1486,4458,5944,56454,8916,,,2972,44566,,,
28,420,140,364,112,84,252,336,728,504,,,168,56,,,
4928,8557,24640,64064,19712,14784,44352,59136,62765,23341,,,29568,9856,,,
17609,2683,22682,32828,5073,52827,27755,15219,293,55510,,,40291,35218,,,
27123,14667,4889,25784,43129,16006,48018,64024,51568,30673,,,32012,54246,,,
2149,32235,10745,27937,8596,6447,19341,25788,55874,38682,,,12894,4298,,,
51409,52142,60956,14687,9547,23501,5140,28641,29374,10280,,,47002,37455,,,
27890,26172,8724,35755,46197,18307,54921,7865,6147,44479,,,36614,55780,,,
6415,30862,32075,18032,25660,19245,57735,11617,36064,50107,,,38490,12830,,,
17869,6583,23982,36208,6113,53607,30095,18339,7053,60190,,,41851,35738,,,
7520,47437,37600,32397,30080,22560,2317,24877,64794,4634,,,45120,15040,,,
16260,47811,15937,15291,65040,48780,15614,64394,30582,31228,,,32197,32520,,,
51151,48272,59666,11333,8515,22727,2818,25545,22666,5636,,,45454,36939,,,
47845,64045,43136,33718,60654,12809,38427,51236,2073,11491,,,25618,30327,,,
54256,29484,9828,51698,20935,32042,30763,62805,38033,61526,,,64084,43149,,,
6058,25507,30290,13391,24232,18174,54522,7333,26782,43681,,,36348,12116,,,
20400,44548,36637,3748,16237,61200,52874,48711,7496,40385,,,57037,40800,,,
60798,62251,42538,6018,47103,51668,24278,10583,12036,48556,,,37973,56233,,,
46279,40555,35306,13360,54390,8111,24333,32444,26720,48666,,,16222,27195,,,
40092,13113,4371,63655,29642,54913,34013,23563,61947,2663,,,44463,14821,,,
62351,20183,50303,26207,53315,56327,38255,29219,52414,11147,,,47291,59339,,,
58155,22606,29323,37022,36531,43739,491,44230,8681,982,,,22115,50947,,,
38652,56876,62534,44935,23882,50593,21053,6283,24507,42106,,,35823,11941,,,
5000,9637,25000,65000,20000,15000,45000,60000,64637,24637,,,30000,10000,,,
30281,62037,20679,1475,55761,25480,11077,36557,2950,22154,,,50960,60562,,,
35053,2891,44539,63511,9486,39796,54025,28458,61659,42687,,,14229,4743,,,
25206,51275,60667,863,35461,10255,30765,41020,1726,61530,,,20510,50412,,,
56935,4306,23223,21162,31651,40079,54874,29590,42324,44385,,,14795,48507,,,
20021,38863,34742,64184,14721,60063,49463,44163,63005,33563,,,54763,40042,,,
59457,42136,35833,53948,41739,47645,12209,59854,42533,24418,,,29927,53551,,,
6352,29917,31760,17213,25408,19056,57168,10861,34426,48973,,,38112,12704,,,
6781,36352,33905,22790,27124,20343,61029,16009,45580,56695,,,40686,13562,,,
16922,57741,19247,23897,2325,50766,21572,6975,47794,43144,,,36169,33844,,,
36937,31151,53959,22640,17022,45448,5618,51066,45280,11236,,,25533,8511,,,
29975,57447,19149,62860,54537,24562,8323,32885,60357,16646,,,49124,59950,,,
46560,44770,36711,17013,55514,8954,26862,35816,34026,53724,,,17908,27757,,,
24185,35960,55562,52953,31377,7192,21576,28768,40543,43152,,,14384,48370,,,
7965,54112,39825,38182,31860,23895,6322,30217,11001,12644,,,47790,15930,,,
29217,46077,15359,53006,51505,22288,1501,23789,40649,3002,,,44576,58434,,,
43878,4540,23301,47510,44786,908,2724,3632,29657,5448,,,1816,22393,,,
9694,14684,48470,60659,38776,29082,21883,50965,55955,43766,,,58164,19388,,,
6706,35227,33530,21815,26824,20118,60354,15109,43630,55345,,,40236,13412,,,
3722,55830,18610,48386,14888,11166,33498,44664,31409,1633,,,22332,7444,,,
1442,21630,7210,18746,5768,4326,12978,17304,37492,25956,,,8652,2884,,,
57703,15826,27063,31146,34723,42383,61786,38806,62292,58209,,,19403,50043,,,
24463,40130,56952,56567,32489,8026,24078,32104,47771,48156,,,16052,48926,,,
56893,3676,23013,20616,31483,39953,54496,29086,41232,43629,,,14543,48423,,,
12629,58709,63145,33451,50516,37887,48298,20822,1539,31233,,,10411,25258,,,
362,5430,1810,4706,1448,1086,3258,4344,9412,6516,,,2172,724,,,
63712,40598,57108,43900,58759,60410,50504,45551,22437,35645,,,55457,62061,,,
36239,20681,50469,13566,14230,43354,64699,42690,27132,64035,,,21345,7115,,,
37853,44891,58539,34548,20686,48196,13862,62058,3733,27724,,,31029,10343,,,
60465,57256,40873,1689,45771,50669,21281,6587,3378,42562,,,35975,55567,,,
53034,11154,3718,35812,16047,28376,19765,48141,6261,39530,,,56752,40705,,,
52438,2214,738,28064,13663,26588,14401,40989,56128,28802,,,53176,39513,,,
12905,62849,64525,37039,51620,38715,50782,24134,8715,36201,,,12067,25810,,,
48938,15077,48601,47927,65026,16088,48264,64352,30491,31165,,,32176,32513,,,
50535,39032,56586,3325,6051,20879,62637,18153,6650,59911,,,41758,35707,,,
4792,6517,23960,62296,19168,14376,43128,57504,59229,20893,,,28752,9584,,,
59036,35821,33728,48475,40055,46382,8420,54802,31587,16840,,,27401,52709,,,
62982,29648,53458,34410,55839,58220,43934,36791,3457,22505,,,51077,60601,,,
38485,54371,61699,42764,23214,50092,19550,4279,20165,39100,,,34821,11607,,,
40971,26298,8766,9719,33158,57550,41924,34111,19438,18485,,,49737,16579,,,
20966,53038,39467,11106,18501,62898,57968,55503,22212,50573,,,60433,41932,,,
29688,53142,17714,59129,53389,23701,5740,29441,52895,11480,,,47402,59376,,,
61411,6083,45603,13987,49555,53507,29795,17939,27974,59590,,,41651,57459,,,
23441,24800,51842,43281,28401,4960,14880,19840,21199,29760,,,9920,46882,,,
7747,50842,38735,35348,30988,23241,4360,27601,5333,8720,,,46482,15494,,,
56212,58824,19608,11763,28759,37910,48367,20914,23526,31371,,,10457,47061,,,
23499,25670,52132,44035,28633,5134,15402,20536,22707,30804,,,10268,46998,,,
17955,7873,24412,37326,6457,53865,30869,19371,9289,61738,,,42367,35910,,,
22656,13025,47917,33076,25261,2605,7815,10420,789,15630,,,5210,45312,,,
313,4695,1565,4069,1252,939,2817,3756,8138,5634,,,1878,626,,,
55088,41964,13988,62514,24263,34538,38251,7426,59665,11139,,,3713,44813,,,
21764,65008,43457,21480,21693,65292,65150,65079,42960,64937,,,65221,43528,,,
39410,2883,961,54789,26914,52867,27875,15379,44215,55750,,,40371,13457,,,
7682,49867,38410,34503,30728,23046,3775,26821,3643,7550,,,46092,15364,,,
44772,17950,27771,59132,48362,3590,10770,14360,52901,21540,,,7180,24181,,,
36312,21776,50834,14515,14522,43573,65356,43566,29030,65349,,,21783,7261,,,
50701,41522,57416,5483,6715,21377,64131,20145,10966,62899,,,42754,36039,,,
34008,52579,39314,49926,5306,36661,44620,15918,34489,23877,,,7959,2653,,,
37375,37721,56149,28334,18774,46762,9560,56322,56668,19120,,,28161,9387,,,
41700,37233,12411,19196,36074,59737,48485,42859,38392,31607,,,54111,18037,,,
18544,16708,27357,44983,8813,55632,36170,26439,24603,6977,,,45901,37088,,,
60957,64636,43333,8085,47739,52145,25709,12491,16170,51418,,,38927,56551,,,
8900,2774,44500,50337,35600,26700,14737,41437,35311,29474,,,53400,17800,,,
63051,30683,53803,35307,56115,58427,44555,37619,5251,23747,,,51491,60739,,,
50629,40442,57056,4547,6427,21161,63483,19281,9094,61603,,,42322,35895,,,
21336,58588,41317,15916,19981,64008,61298,59943,31832,57233,,,62653,42672,,,
29445,49497,16499,55970,52417,22972,3553,26525,46577,7106,,,45944,58890,,,
18643,18193,27852,46270,9209,55929,37061,27627,27177,8759,,,46495,37286,,,
13018,64544,65090,38508,52072,39054,51799,25490,11653,38235,,,12745,26036,,,
3463,51945,17315,45019,13852,10389,31167,41556,24675,62334,,,20778,6926,,,
21221,56863,40742,14421,19521,63663,60263,58563,28842,55163,,,61963,42442,,,
9205,7349,46025,54302,36820,27615,17482,45097,43241,34964,,,55230,18410,,,
51368,51527,60751,14154,9383,23378,4771,28149,28308,9542,,,46756,37373,,,
20674,48658,38007,7310,17333,62022,55340,51999,14620,45317,,,58681,41348,,,
43659,1255,22206,44663,43910,251,753,1004,23963,1506,,,502,21955,,,
36513,24791,51839,17128,15326,44176,1802,45978,34256,3604,,,22989,7663,,,
20714,49258,38207,7830,17493,62142,55700,52479,15660,46037,,,58921,41428,,,
50699,41492,57406,5457,6707,21371,64113,20121,10914,62863,,,42742,36035,,,
33656,47299,37554,45350,3898,35605,41452,11694,25337,17541,,,5847,1949,,,
40786,23523,7841,7314,32418,56995,40259,31891,14628,15155,,,48627,16209,,,
53769,22179,7393,45367,18987,30581,26380,56961,25371,52760,,,61162,42175,,,
51072,47087,59271,10306,8199,22490,2107,24597,20612,4214,,,44980,36781,,,
33941,51574,38979,49055,5038,36460,44017,15114,32747,22671,,,7557,2519,,,
25583,56930,62552,5764,36969,11386,34158,45544,11528,2953,,,22772,51166,,,
57924,19141,28168,34019,35607,43046,63775,41458,2675,62187,,,20729,50485,,,
63359,35303,55343,39311,57347,59351,47327,41315,13259,29291,,,53339,61355,,,
39474,3843,1281,55621,27170,53059,28451,16147,45879,56902,,,40755,13585,,,
18946,22738,29367,50209,10421,56838,39788,31263,35055,14213,,,48313,37892,,,
983,14745,4915,12779,3932,2949,8847,11796,25558,17694,,,5898,1966,,,
42282,45963,15321,26762,38402,61483,53723,49843,53524,42083,,,57603,19201,,,
55613,49839,16613,3976,26363,36113,42976,13726,7952,20589,,,6863,45863,,,
48801,13022,47916,46146,64478,15677,47031,62708,26929,28699,,,31354,32239,,,
26423,4167,1389,16684,40329,13906,41718,55624,33368,18073,,,27812,52846,,,
9675,14399,48375,60412,38700,29025,21712,50737,55461,43424,,,58050,19350,,,
3362,50430,16810,43706,13448,10086,30258,40344,22049,60516,,,20172,6724,,,
3445,51675,17225,44785,13780,10335,31005,41340,24207,62010,,,20670,6890,,,
18053,9343,24902,38600,6849,54159,31751,20547,11837,63502,,,42955,36106,,,
39904,10293,3431,61211,28890,54349,32321,21307,57059,64642,,,43335,14445,,,
29263,46767,15589,53604,51689,22426,1915,24341,41845,3830,,,44852,58526,,,
51974,60617,63781,22032,11807,25196,10225,35421,44064,20450,,,50392,38585,,,
61967,14423,48383,21215,51779,55175,34799,24611,42430,4235,,,44987,58571,,,
55934,54654,18218,8149,27647,37076,45865,17578,16298,26367,,,8789,46505,,,
39934,10743,3581,61601,29010,54439,32591,21667,57839,65182,,,43515,14505,,,
34543,60604,41989,56881,7446,38266,49435,22338,48399,33507,,,11169,3723,,,
809,12135,4045,10517,3236,2427,7281,9708,21034,14562,,,4854,1618,,,
11658,44144,58290,20828,46632,34974,39559,9170,41656,13755,,,4585,23316,,,
25555,56510,62412,5400,36857,11302,33906,45208,10800,2449,,,22604,51110,,,
52996,10584,3528,35318,15895,28262,19423,47685,5273,38846,,,56524,40629,,,
45750,32620,32661,6483,52274,6524,19572,26096,12966,39144,,,13048,26137,,,
12351,54539,61755,29837,49404,37053,45796,17486,59674,26229,,,8743,24702,,,
16797,55866,18622,22272,1825,50391,20447,5475,44544,40894,,,35419,33594,,,
14937,27966,9322,63455,59748,44811,3707,48518,61547,7414,,,24259,29874,,,
14392,19791,6597,56370,57568,43176,64165,41978,47377,62967,,,20989,28784,,,
49198,18977,49901,51307,703,16868,50604,2109,37251,35845,,,33736,33033,,,
30932,6439,23934,9938,58365,27433,16936,44369,19876,33872,,,54866,61864,,,
18903,22093,29152,49650,10249,56709,39401,30747,33937,13439,,,48055,37806,,,
58778,31951,32438,45121,39023,45608,6098,51706,24879,12196,,,25853,52193,,,
17574,2158,22507,32373,4933,52722,27440,14799,64746,54880,,,40081,35148,,,
20963,52993,39452,11067,18489,62889,57941,55467,22134,50519,,,60415,41926,,,
29160,45222,15074,52265,51277,22117,988,23105,39167,1976,,,44234,58320,,,
33846,50149,38504,47820,4658,36175,43162,13974,30277,20961,,,6987,2329,,,
8863,2219,44315,49856,35452,26589,14404,40993,34349,28808,,,53178,17726,,,
56539,63729,21243,16014,30067,38891,51310,24838,32028,37257,,,12419,47715,,,
15688,39231,13077,7855,62752,47064,10466,57530,15710,20932,,,28765,31376,,,
15842,41541,13847,9857,63368,47526,11852,59378,19714,23704,,,29689,31684,,,
42946,55923,18641,35394,41058,63475,59699,57811,5425,54035,,,61587,20529,,,
41751,37998,12666,19859,36278,59890,48944,43471,39718,32525,,,54417,18139,,,
27520,20622,6874,30945,44717,17197,51591,3425,61890,37819,,,34394,55040,,,
6658,34507,33290,21191,26632,19974,59922,14533,42382,54481,,,39948,13316,,,
60637,59836,41733,3925,46459,51185,22829,8651,7850,45658,,,37007,55911,,,
17943,7693,24352,37170,6409,53829,30761,19227,8977,61522,,,42295,35886,,,
20544,46708,37357,5620,16813,61632,54170,50439,11240,42977,,,57901,41088,,,
20779,50233,38532,8675,17753,62337,56285,53259,17350,47207,,,59311,41558,,,
62139,17003,49243,23451,52467,55691,36347,26675,46902,7331,,,46019,58915,,,
20843,51193,38852,9507,18009,62529,56861,54027,19014,48359,,,59695,41686,,,
8040,55237,40200,39157,32160,24120,6997,31117,12951,13994,,,48240,16080,,,
42417,47988,15996,28517,38942,61888,54938,51463,57034,44513,,,58413,19471,,,
14010,14061,4687,51404,56040,42030,60727,37394,37445,56091,,,18697,28020,,,
47329,56305,40556,27010,58590,11261,33783,45044,54020,2203,,,22522,29295,,,
28803,39867,13289,47624,49849,21046,63138,18821,29885,60913,,,42092,57606,,,
36377,22751,51159,15360,14782,43768,578,44346,30720,1156,,,22173,7391,,,
62141,17033,49253,23477,52475,55697,36365,26699,46954,7367,,,46031,58919,,,
21195,56473,40612,14083,19417,63585,60029,58251,28166,54695,,,61807,42390,,,
4629,4072,23145,60177,18516,13887,41661,55548,54991,17959,,,27774,9258,,,
30348,63042,21014,2346,56029,25681,11680,37361,4692,23360,,,51362,60696,,,
46845,49045,38136,20718,56654,9809,29427,39236,41436,58854,,,19618,28327,,,
8982,4004,44910,51403,35928,26946,15475,42421,37443,30950,,,53892,17964,,,
12120,51074,60600,26834,48480,36360,43717,14714,53668,22071,,,7357,24240,,,
41504,34293,11431,16648,35290,59149,46721,40507,33296,28079,,,52935,17645,,,
49411,22172,50966,54076,1555,17507,52521,4665,42789,39679,,,35014,33459,,,
3057,45855,15285,39741,12228,9171,27513,36684,14119,55026,,,18342,6114,,,
15128,30831,10277,575,60512,45384,5426,50810,1150,10852,,,25405,30256,,,
48008,1127,43951,35837,61306,13298,39894,53192,6311,14425,,,26596,30653,,,
17581,2263,22542,32464,4961,52743,27503,14883,64928,55006,,,40123,35162,,,
22195,6110,45612,27083,23417,1222,3666,4888,54166,7332,,,2444,44390,,,
49903,29552,53426,60472,3523,18983,56949,10569,55581,48535,,,37966,34443,,,
24286,37475,56067,54266,31781,7495,22485,29980,43169,44970,,,14990,48572,,,
25741,59300,63342,7818,37601,11860,35580,47440,15636,5797,,,23720,51482,,,
20369,44083,36482,3345,16113,61107,52595,48339,6690,39827,,,56851,40738,,,
55342,45774,15258,453,25279,35300,40537,10474,906,15711,,,5237,45321,,,
1105,16575,5525,14365,4420,3315,9945,13260,28730,19890,,,6630,2210,,,
63754,41228,57318,44446,58927,60536,50882,46055,23529,36401,,,55709,62145,,,
43631,835,22066,44299,43798,167,501,668,23235,1002,,,334,21899,,,
31585,16234,27199,18427,60977,29392,22813,52205,36854,45626,,,58784,63170,,,
3105,46575,15525,40365,12420,9315,27945,37260,15367,55890,,,18630,6210,,,
23576,26825,52517,45036,28941,5365,16095,21460,24709,32190,,,10730,47152,,,
31507,15064,26809,17413,60665,29158,22111,51269,34826,44222,,,58316,63014,,,
54740,36744,12248,57990,22871,33494,35119,3250,50617,4875,,,1625,44117,,,
25879,61370,64032,9612,38153,12274,36822,49096,19224,8281,,,24548,51758,,,
44657,16225,27196,57637,47902,3245,9735,12980,49911,19470,,,6490,23951,,,
16072,44991,14997,12847,64288,48216,13922,62138,25694,27844,,,31069,32144,,,
18063,9493,24952,38730,6889,54189,31841,20667,12097,63682,,,43015,36126,,,
41664,36693,12231,18728,35930,59629,48161,42427,37456,30959,,,53895,17965,,,
12208,52394,61040,27978,48832,36624,44509,15770,55956,23655,,,7885,24416,,,
56992,5161,23508,21903,31879,40250,55387,30274,43806,45411,,,15137,48621,,,
30053,58617,19539,63874,54849,24796,9025,33821,62385,18050,,,49592,60106,,,
60288,54601,39988,64751,45063,50138,19688,4463,64139,39376,,,34913,55213,,,
21882,1415,44047,23014,22165,283,849,1132,46028,1698,,,566,43764,,,
60178,52951,39438,63321,44623,49808,18698,3143,61279,37396,,,34253,54993,,,
2522,37830,12610,32786,10088,7566,22698,30264,209,45396,,,15132,5044,,,
51694,56417,62381,18392,10687,24356,7705,32061,36784,15410,,,48712,38025,,,
12687,59579,63435,34205,50748,38061,48820,21518,3047,32277,,,10759,25374,,,
10570,27824,52850,6684,42280,31710,29767,61477,13368,59534,,,63420,21140,,,
30156,60162,20054,65213,55261,25105,9952,35057,65063,19904,,,50210,60312,,,
13053,65069,65265,38963,52212,39159,52114,25910,12563,38865,,,12955,26106,,,
9623,13619,48115,59736,38492,28869,21244,50113,54109,42488,,,57738,19246,,,
59573,43876,36413,55456,42203,47993,13253,61246,45549,26506,,,30623,53783,,,
26768,9342,3114,21169,41709,14941,44823,59764,42338,24283,,,29882,53536,,,
5032,10117,25160,53,20128,15096,45288,60384,106,25213,,,30192,10064,,,
35913,15791,48839,9328,12926,42376,61765,38778,18656,58167,,,19389,6463,,,
45840,33970,33111,7653,52634,6794,20382,27176,15306,40764,,,13588,26317,,,
28191,30687,10229,39668,47401,19210,57630,11477,13973,49897,,,38420,56382,,,
59391,41146,35503,53090,41475,47447,11615,59062,40817,23230,,,29531,53419,,,
60099,51766,39043,62294,44307,49571,17987,2195,59225,35974,,,33779,54835,,,
53981,25359,8453,48123,19835,31217,28288,59505,30883,56576,,,62434,42599,,,
23021,18500,49742,37821,26721,3700,11100,14800,10279,22200,,,7400,46042,,,
64553,53213,61313,54833,62123,62933,58073,55643,44303,50783,,,60503,63743,,,
53529,18579,6193,42247,18027,29861,24220,54081,19131,48440,,,59722,41695,,,
8832,1754,44160,49453,35328,26496,14125,40621,33543,28250,,,52992,17664,,,
51083,47252,59326,10449,8243,22523,2206,24729,20898,4412,,,45046,36803,,,
35877,15251,48659,8860,12782,42268,61441,38346,17720,57519,,,19173,6391,,,
39504,4293,1431,56011,27290,53149,28721,16507,46659,57442,,,40935,13645,,,
24226,36575,55767,53486,31541,7315,21945,29260,41609,43890,,,14630,48452,,,
15181,31626,10542,1264,60724,45543,5903,51446,2528,11806,,,25723,30362,,,
57336,10321,25228,26375,33255,41282,58483,34402,52750,51603,,,17201,49309,,,
25234,51695,60807,1227,35573,10339,31017,41356,2454,62034,,,20678,50468,,,
61863,12863,47863,19863,51363,54863,33863,23363,39726,2363,,,44363,58363,,,
37630,41546,57424,31649,19794,47527,11855,59382,63298,23710,,,29691,9897,,,
21217,56803,40722,14369,19505,63651,60227,58515,28738,55091,,,61939,42434,,,
8501,62152,42505,45150,34004,25503,11146,36649,24937,22292,,,51006,17002,,,
58190,23131,29498,37477,36671,43844,806,44650,9591,1612,,,22325,51017,,,
44812,18550,27971,59652,48522,3710,11130,14840,53941,22260,,,7420,24261,,,
43352,62013,20671,40672,42682,64693,63353,62683,15981,61343,,,64023,21341,,,
47844,64030,43131,33705,60650,12806,38418,51224,2047,11473,,,25612,30325,,,
54080,26844,8948,49410,20231,31514,29179,60693,33457,58358,,,63028,42797,,,
40445,18408,6136,2881,31054,55972,37190,27799,5762,9017,,,46581,15527,,,
59116,37021,34128,49515,40375,46622,9140,55762,33667,18280,,,27881,52869,,,
11699,44759,58495,21361,46796,35097,39928,9662,42722,14493,,,4831,23398,,,
32771,34024,33129,33845,358,32950,33487,1074,2327,1611,,,537,179,,,
15752,40191,13397,8687,63008,47256,11042,58298,17374,22084,,,29149,31504,,,
27106,14412,4804,25563,43061,15955,47865,63820,51126,30367,,,31910,54212,,,
64520,52718,61148,54404,61991,62834,57776,55247,43445,50189,,,60305,63677,,,
47721,62185,42516,32106,60158,12437,37311,49748,64212,9259,,,24874,30079,,,
32432,28939,31434,29438,64365,31933,30436,62369,58876,60872,,,63866,64864,,,
21451,60313,41892,17411,20441,64353,62333,61323,34822,59303,,,63343,42902,,,
49685,26282,52336,57638,2651,18329,54987,7953,49913,44611,,,36658,34007,,,
51281,50222,60316,13023,9035,23117,3988,27105,26046,7976,,,46234,37199,,,
5362,15067,26810,4343,21448,16086,48258,64344,8686,31153,,,32172,10724,,,
28630,37272,12424,45375,49157,20527,61581,16745,25387,57799,,,41054,57260,,,
5929,23572,29645,11714,23716,17787,53361,5785,23428,41359,,,35574,11858,,,
63059,30803,53843,35411,56147,58451,44627,37715,5459,23891,,,51539,60755,,,
52037,61562,64096,22851,12059,25385,10792,36177,45702,21584,,,50770,38711,,,
7692,50017,38460,34633,30768,23076,3865,26941,3903,7730,,,46152,15384,,,
46532,44350,36571,16649,55402,8870,26610,35480,33298,53220,,,17740,27701,,,
19257,27403,30922,54252,11665,57771,42587,34995,43141,19811,,,50179,38514,,,
